id_venda,id_produto,id_cliente,id_regiao,data,quantidade,valor_total
6364,10,930,2,2024-03-22,1,98.55
6365,72,896,4,2023-10-19,1,77.61
6366,13,845,5,2023-04-14,1,50.23
6367,15,918,2,2024-01-24,1,39.48
6368,94,248,2,2024-08-10,1,86.5
6369,41,124,5,2024-04-25,1,7.74
6370,22,187,4,2024-03-28,2,129.1
6371,73,583,3,2024-02-26,1,35.61
6372,76,845,5,2024-06-13,1,80.22
6373,13,409,1,2024-03-01,3,150.69
6374,77,136,4,2024-10-31,2,86.16
6375,45,902,5,2024-12-05,1,50.07
6376,39,946,1,2023-04-08,1,90.97
6377,16,99,4,2023-10-17,2,111.16
6378,79,783,3,2023-06-10,2,153.14
6379,84,950,3,2024-05-23,4,383.48
6380,72,549,2,2023-02-02,2,155.22
6381,52,670,5,2023-09-05,1,106.68
6382,58,993,5,2024-09-26,1,102.1
6383,62,480,2,2024-04-21,1,121.82
6384,43,152,4,2024-12-26,1,16.45
6385,26,474,1,2023-11-22,1,59.89
6386,19,445,5,2023-11-07,1,45.74
6387,79,541,4,2024-07-18,1,76.57
6388,27,556,5,2023-12-25,2,57.18
6389,83,806,4,2023-07-05,1,53.01
6390,3,625,4,2023-10-20,1,59.07
6391,85,90,4,2024-05-10,1,70.1
6392,58,612,2,2024-01-19,1,102.1
6393,4,709,3,2023-10-28,2,61.78
6394,43,339,3,2024-12-21,1,16.45
6395,97,345,3,2024-10-31,5,304.0
6396,9,808,4,2023-04-14,1,98.65
6397,38,515,1,2024-09-04,1,138.92
6398,34,623,3,2024-05-25,1,109.05
6399,29,612,2,2024-10-28,1,66.49
6400,85,390,5,2023-01-03,2,140.2
6401,14,271,2,2023-02-12,1,92.29
6402,31,737,3,2024-04-02,2,106.9
6403,66,34,3,2024-09-26,1,47.46
6404,22,586,5,2023-12-06,2,129.1
6405,86,566,5,2024-07-12,1,39.91
6406,73,481,2,2024-07-01,2,71.22
6407,5,727,1,2024-07-04,1,112.11
6408,95,642,3,2023-09-10,1,53.06
6409,90,532,1,2023-02-28,1,72.41
6410,71,709,3,2023-05-26,3,219.45
6411,23,916,3,2023-08-08,1,31.45
6412,100,403,3,2024-12-21,1,116.51
6413,65,749,4,2023-04-14,2,79.74
6414,96,835,1,2024-09-11,1,95.83
6415,60,401,3,2024-07-16,1,62.36
6416,21,960,3,2023-01-31,1,87.92
6417,65,564,1,2023-11-30,1,39.87
6418,67,730,5,2024-01-27,2,149.94
6419,40,604,1,2024-01-14,2,78.3
6420,39,574,4,2023-02-14,1,90.97
6421,40,178,1,2023-03-13,5,195.75
6422,42,31,2,2024-03-27,1,67.93
6423,94,344,4,2024-10-20,1,86.5
6424,97,491,1,2024-08-01,1,60.8
6425,89,106,4,2024-02-28,1,87.28
6426,8,710,2,2023-07-03,1,43.0
6427,98,289,4,2023-02-09,3,94.35
6428,57,448,4,2024-07-11,2,139.54
6429,27,669,2,2023-09-25,1,28.59
6430,21,362,1,2023-04-18,1,87.92
6431,52,343,3,2024-03-30,1,106.68
6432,69,830,3,2023-06-26,3,154.62
6433,25,430,3,2024-09-16,2,89.52
6434,97,646,5,2024-03-17,1,60.8
6435,24,615,2,2024-06-25,2,184.86
6436,38,378,2,2024-06-08,1,138.92
6437,39,746,3,2023-03-29,1,90.97
6438,3,674,4,2023-10-11,1,59.07
6439,74,441,4,2024-05-23,1,46.78
6440,58,487,2,2024-11-10,1,102.1
6441,71,734,1,2024-12-24,1,73.15
6442,46,692,2,2024-10-14,1,38.35
6443,29,723,5,2023-05-09,1,66.49
6444,51,492,4,2023-07-14,1,19.62
6445,10,86,5,2023-07-05,1,98.55
6446,100,599,3,2024-05-15,1,116.51
6447,33,359,4,2024-10-20,4,273.72
6448,90,885,1,2024-07-05,1,72.41
6449,10,815,5,2023-11-05,1,98.55
6450,34,253,1,2023-12-16,1,109.05
6451,21,231,1,2024-08-04,2,175.84
6452,89,779,2,2024-10-17,5,436.4
6453,49,253,1,2023-04-30,1,105.71
6454,60,556,5,2024-04-03,1,62.36
6455,78,729,4,2024-02-02,2,196.28
6456,91,552,5,2024-08-02,1,81.85
6457,14,598,5,2024-05-22,1,92.29
6458,33,269,1,2024-06-04,1,68.43
6459,31,765,1,2024-09-23,1,53.45
6460,49,65,1,2023-06-22,1,105.71
6461,43,642,3,2024-11-30,1,16.45
6462,43,773,3,2023-08-22,1,16.45
6463,46,808,4,2024-03-09,3,115.05
6464,39,891,2,2023-09-18,1,90.97
6465,61,231,1,2023-09-26,2,77.16
6466,81,204,1,2023-02-27,1,34.26
6467,68,451,2,2024-01-09,1,53.8
6468,35,653,1,2024-02-12,1,50.16
6469,74,207,2,2023-02-25,3,140.34
6470,69,820,3,2024-04-26,2,103.08
6471,38,756,4,2024-08-27,1,138.92
6472,71,290,2,2023-11-10,2,146.3
6473,88,973,1,2023-04-18,1,59.23
6474,72,961,1,2024-11-07,4,310.44
6475,63,185,2,2024-02-05,1,45.44
6476,32,792,4,2023-06-19,3,209.25
6477,47,505,5,2024-01-13,1,70.27
6478,16,46,5,2023-09-03,1,55.58
6479,17,69,5,2024-06-23,1,45.48
6480,71,157,2,2024-07-13,1,73.15
6481,18,837,5,2024-10-17,1,53.89
6482,35,19,3,2023-08-25,1,50.16
6483,22,954,3,2024-02-13,1,64.55
6484,23,175,1,2023-11-14,1,31.45
6485,32,469,2,2024-05-01,1,69.75
6486,57,175,1,2024-08-25,1,69.77
6487,69,274,1,2023-04-25,3,154.62
6488,26,451,2,2024-07-10,1,59.89
6489,85,118,2,2023-07-03,1,70.1
6490,60,458,4,2023-01-15,1,62.36
6491,76,821,4,2023-08-19,1,80.22
6492,64,520,1,2024-09-20,1,56.95
6493,89,126,4,2023-05-20,1,87.28
6494,13,240,2,2024-05-16,1,50.23
6495,57,902,5,2023-09-17,4,279.08
6496,84,869,2,2023-05-02,1,95.87
6497,87,647,2,2023-04-19,1,78.94
6498,8,676,1,2023-12-25,1,43.0
6499,80,445,5,2024-06-18,1,19.16
6500,12,577,4,2023-03-17,2,152.92
6501,85,159,1,2023-04-14,1,70.1
6502,31,89,4,2024-10-28,1,53.45
6503,99,403,3,2024-10-25,1,127.7
6504,63,911,2,2024-03-23,1,45.44
6505,38,761,1,2024-06-05,1,138.92
6506,10,919,2,2024-10-10,2,197.1
6507,21,816,1,2023-11-18,2,175.84
6508,78,233,1,2023-01-04,2,196.28
6509,63,238,5,2023-06-09,2,90.88
6510,64,662,5,2023-12-19,1,56.95
6511,5,827,2,2023-02-24,1,112.11
6512,18,60,4,2024-11-26,2,107.78
6513,5,980,5,2024-05-12,2,224.22
6514,3,657,5,2024-03-13,2,118.14
6515,64,820,3,2023-08-29,1,56.95
6516,31,995,2,2024-04-10,1,53.45
6517,39,75,2,2024-10-08,2,181.94
6518,77,87,1,2023-11-24,1,43.08
6519,7,328,2,2024-07-14,5,367.35
6520,27,657,5,2024-07-22,1,28.59
6521,13,209,5,2024-07-07,1,50.23
6522,34,793,4,2023-12-09,1,109.05
6523,2,638,2,2023-11-20,2,78.12
6524,40,419,1,2024-01-09,1,39.15
6525,21,941,4,2024-12-27,1,87.92
6526,8,616,1,2023-12-16,5,215.0
6527,48,783,3,2023-04-18,1,83.19
6528,4,170,4,2023-10-30,2,61.78
6529,13,479,5,2024-05-19,1,50.23
6530,82,227,3,2023-12-08,2,111.56
6531,51,218,2,2023-04-12,1,19.62
6532,98,277,5,2024-07-18,2,62.9
6533,76,87,1,2024-10-19,3,240.66
6534,77,307,4,2024-12-02,1,43.08
6535,27,988,3,2024-02-06,1,28.59
6536,11,489,2,2023-08-06,1,73.71
6537,1,798,3,2023-03-09,1,18.87
6538,47,867,3,2024-02-29,2,140.54
6539,95,896,4,2023-01-19,1,53.06
6540,88,760,1,2023-08-12,1,59.23
6541,43,345,3,2023-09-25,1,16.45
6542,50,862,5,2023-01-19,2,95.98
6543,76,477,5,2024-02-15,4,320.88
6544,67,832,2,2024-02-27,1,74.97
6545,12,327,2,2023-12-07,1,76.46
6546,10,596,3,2023-10-09,1,98.55
6547,22,91,2,2024-09-25,1,64.55
6548,82,62,3,2024-11-11,1,55.78
6549,85,11,2,2023-07-12,1,70.1
6550,75,502,5,2023-04-12,1,63.03
6551,76,778,3,2024-09-08,1,80.22
6552,77,173,1,2023-11-12,1,43.08
6553,3,231,1,2023-07-28,1,59.07
6554,5,825,3,2024-09-02,1,112.11
6555,57,392,2,2024-06-30,2,139.54
6556,28,198,1,2024-10-19,1,64.81
6557,72,496,1,2023-02-26,1,77.61
6558,75,537,2,2023-02-20,1,63.03
6559,47,780,5,2024-03-06,2,140.54
6560,59,505,5,2024-05-04,3,165.63
6561,50,281,1,2024-05-12,1,47.99
6562,1,752,2,2024-05-06,1,18.87
6563,11,333,3,2023-08-28,1,73.71
6564,18,559,5,2023-07-24,1,53.89
6565,76,930,2,2024-12-13,1,80.22
6566,74,265,5,2023-06-15,1,46.78
6567,4,787,4,2023-08-25,1,30.89
6568,4,556,5,2024-05-31,1,30.89
6569,50,244,2,2024-12-11,1,47.99
6570,63,366,1,2023-09-27,1,45.44
6571,14,610,5,2024-08-28,1,92.29
6572,50,761,1,2023-01-16,1,47.99
6573,93,820,3,2023-12-09,1,100.91
6574,21,659,4,2024-09-26,2,175.84
6575,54,655,3,2024-11-18,1,22.78
6576,64,342,4,2024-07-25,1,56.95
6577,31,809,1,2023-03-03,3,160.35
6578,57,344,4,2023-06-26,1,69.77
6579,58,744,1,2024-09-29,1,102.1
6580,19,267,2,2024-05-20,1,45.74
6581,79,57,1,2024-12-13,2,153.14
6582,48,257,2,2023-02-08,3,249.57
6583,3,411,3,2023-06-13,1,59.07
6584,9,966,3,2023-01-14,1,98.65
6585,9,964,5,2023-06-17,1,98.65
6586,13,877,5,2023-02-01,1,50.23
6587,86,838,3,2024-03-01,1,39.91
6588,47,863,3,2023-08-09,1,70.27
6589,18,894,4,2023-02-26,1,53.89
6590,16,5,2,2024-11-10,2,111.16
6591,15,976,4,2024-09-14,1,39.48
6592,7,946,1,2023-11-26,1,73.47
6593,28,825,3,2023-05-18,1,64.81
6594,42,400,2,2023-01-03,2,135.86
6595,48,792,4,2023-03-15,2,166.38
6596,45,304,5,2024-11-04,1,50.07
6597,56,111,5,2024-11-12,1,85.52
6598,41,848,5,2024-07-26,1,7.74
6599,62,388,5,2024-02-15,3,365.46
6600,85,322,4,2023-04-14,1,70.1
6601,18,502,5,2024-11-20,1,53.89
6602,98,777,5,2023-09-09,1,31.45
6603,41,637,5,2023-11-03,1,7.74
6604,21,848,5,2023-04-28,2,175.84
6605,15,379,1,2023-01-16,1,39.48
6606,55,968,5,2023-04-12,1,97.29
6607,22,140,2,2024-01-20,1,64.55
6608,26,858,5,2023-07-25,1,59.89
6609,78,435,2,2023-03-31,3,294.42
6610,44,776,4,2023-11-22,1,84.35
6611,51,668,5,2023-10-17,2,39.24
6612,60,295,4,2024-02-16,2,124.72
6613,44,938,2,2023-09-24,1,84.35
6614,87,815,5,2024-11-24,1,78.94
6615,2,845,5,2024-04-15,1,39.06
6616,40,189,1,2024-11-27,1,39.15
6617,78,578,3,2023-09-29,1,98.14
6618,72,549,2,2023-06-27,1,77.61
6619,63,471,2,2023-08-16,1,45.44
6620,94,529,1,2024-12-15,1,86.5
6621,20,688,2,2023-05-12,1,78.71
6622,30,542,3,2023-12-13,1,15.29
6623,38,422,3,2023-05-31,1,138.92
6624,15,766,2,2024-08-12,1,39.48
6625,79,164,1,2024-04-07,2,153.14
6626,86,819,3,2023-10-29,1,39.91
6627,58,716,4,2024-09-07,2,204.2
6628,9,745,5,2024-12-16,1,98.65
6629,48,626,3,2023-06-22,1,83.19
6630,24,924,3,2024-12-04,1,92.43
6631,67,476,2,2024-05-16,1,74.97
6632,63,596,3,2024-07-09,1,45.44
6633,67,713,3,2023-01-01,1,74.97
6634,80,175,1,2024-12-17,1,19.16
6635,46,859,1,2024-05-10,1,38.35
6636,48,1,3,2023-11-13,1,83.19
6637,5,265,5,2024-02-20,2,224.22
6638,43,629,1,2024-09-10,1,16.45
6639,64,282,4,2023-03-27,1,56.95
6640,26,212,2,2024-05-05,1,59.89
6641,24,891,2,2023-09-29,2,184.86
6642,94,703,2,2024-09-02,2,173.0
6643,41,318,2,2024-03-27,1,7.74
6644,72,69,5,2023-12-01,2,155.22
6645,57,90,4,2024-05-16,1,69.77
6646,32,128,4,2023-04-08,1,69.75
6647,66,144,1,2024-09-06,2,94.92
6648,98,545,3,2024-01-29,2,62.9
6649,74,706,3,2023-10-04,1,46.78
6650,78,145,3,2024-05-14,2,196.28
6651,28,676,1,2024-11-07,1,64.81
6652,13,882,4,2023-06-13,2,100.46
6653,47,888,2,2024-07-31,1,70.27
6654,98,550,2,2024-04-20,1,31.45
6655,85,514,1,2023-11-27,1,70.1
6656,84,172,4,2023-05-12,1,95.87
6657,70,63,5,2023-07-17,1,106.18
6658,29,106,4,2023-04-05,1,66.49
6659,78,809,1,2024-08-17,1,98.14
6660,55,452,2,2023-05-24,1,97.29
6661,70,371,2,2024-10-18,1,106.18
6662,36,88,5,2023-03-24,1,59.88
6663,54,455,5,2024-08-12,1,22.78
6664,57,573,4,2024-08-23,2,139.54
6665,2,836,1,2023-03-31,2,78.12
6666,47,99,4,2023-09-18,2,140.54
6667,14,158,3,2024-09-17,1,92.29
6668,99,661,5,2024-07-01,2,255.4
6669,49,938,2,2023-06-13,1,105.71
6670,44,138,3,2023-06-11,1,84.35
6671,19,30,5,2023-11-11,1,45.74
6672,44,19,3,2023-08-27,2,168.7
6673,50,503,2,2024-06-22,1,47.99
6674,62,224,2,2024-07-31,1,121.82
6675,22,651,2,2023-10-03,1,64.55
6676,74,730,5,2024-08-18,2,93.56
6677,100,495,3,2024-06-30,1,116.51
6678,28,967,2,2024-01-01,1,64.81
6679,8,705,4,2023-08-24,1,43.0
6680,28,708,2,2023-07-21,1,64.81
6681,42,244,2,2024-04-17,1,67.93
6682,71,495,3,2024-06-20,1,73.15
6683,98,528,4,2023-02-04,2,62.9
6684,65,128,4,2024-11-06,1,39.87
6685,85,787,4,2024-08-06,1,70.1
6686,62,439,3,2023-06-13,1,121.82
6687,50,990,5,2024-07-13,1,47.99
6688,22,56,4,2023-06-29,1,64.55
6689,21,270,5,2024-12-05,1,87.92
6690,6,131,3,2023-01-28,1,44.8
6691,9,567,5,2024-02-05,2,197.3
6692,16,249,2,2024-09-26,1,55.58
6693,36,532,1,2024-04-15,1,59.88
6694,73,508,4,2024-04-14,2,71.22
6695,52,284,4,2024-10-19,1,106.68
6696,66,353,1,2023-06-19,2,94.92
6697,55,861,4,2024-04-29,1,97.29
6698,100,747,1,2024-10-18,1,116.51
6699,1,687,4,2024-01-30,2,37.74
6700,72,521,5,2024-12-19,1,77.61
6701,48,622,5,2024-07-29,1,83.19
6702,13,835,1,2023-11-01,2,100.46
6703,89,32,4,2023-05-30,1,87.28
6704,72,642,3,2023-04-26,1,77.61
6705,5,435,2,2024-07-06,1,112.11
6706,59,974,1,2023-08-14,2,110.42
6707,37,567,5,2023-11-21,3,54.06
6708,8,777,5,2024-02-22,1,43.0
6709,26,221,3,2023-04-02,1,59.89
6710,42,279,2,2023-11-27,2,135.86
6711,31,925,1,2023-03-25,1,53.45
6712,34,517,3,2023-12-28,1,109.05
6713,5,431,4,2024-03-30,1,112.11
6714,92,761,1,2024-01-16,2,123.14
6715,52,479,5,2023-05-07,2,213.36
6716,18,119,3,2023-02-04,1,53.89
6717,82,980,5,2024-08-30,1,55.78
6718,77,350,3,2024-05-29,1,43.08
6719,39,406,1,2023-07-17,1,90.97
6720,46,963,4,2024-07-25,1,38.35
6721,57,361,2,2024-01-10,2,139.54
6722,81,334,1,2024-08-03,1,34.26
6723,42,944,3,2024-10-18,2,135.86
6724,18,373,3,2023-08-07,1,53.89
6725,32,512,5,2023-01-17,1,69.75
6726,9,801,3,2024-05-24,1,98.65
6727,85,68,3,2024-01-18,1,70.1
6728,80,119,3,2023-04-14,1,19.16
6729,43,449,5,2024-05-29,4,65.8
6730,31,873,4,2024-02-10,2,106.9
6731,76,252,1,2023-01-01,1,80.22
6732,13,889,5,2024-10-03,1,50.23
6733,80,770,5,2024-04-29,3,57.48
6734,80,513,1,2023-07-15,1,19.16
6735,16,905,3,2024-06-25,1,55.58
6736,38,66,2,2024-01-05,1,138.92
6737,72,267,2,2023-06-15,3,232.83
6738,56,532,1,2023-06-19,1,85.52
6739,94,521,5,2024-09-14,1,86.5
6740,37,766,2,2024-06-08,3,54.06
6741,55,44,4,2023-02-12,1,97.29
6742,93,618,1,2023-11-07,1,100.91
6743,92,37,1,2024-12-22,1,61.57
6744,58,772,2,2023-11-21,2,204.2
6745,85,231,1,2023-08-27,1,70.1
6746,9,56,4,2023-02-15,5,493.25
6747,52,652,1,2023-01-21,1,106.68
6748,12,631,3,2023-07-22,1,76.46
6749,79,998,5,2024-10-21,5,382.85
6750,42,978,5,2024-04-21,1,67.93
6751,67,503,2,2024-11-29,1,74.97
6752,82,840,2,2024-05-10,1,55.78
6753,43,567,5,2023-05-24,1,16.45
6754,33,542,3,2023-06-13,1,68.43
6755,17,406,1,2024-04-14,1,45.48
6756,56,257,2,2023-08-26,1,85.52
6757,89,792,4,2024-08-11,2,174.56
6758,33,411,3,2024-06-22,1,68.43
6759,7,511,3,2023-10-20,5,367.35
6760,41,686,3,2023-05-19,1,7.74
6761,83,906,4,2023-06-14,1,53.01
6762,87,518,2,2024-07-24,1,78.94
6763,39,419,1,2024-09-06,1,90.97
6764,42,614,2,2024-01-09,1,67.93
6765,34,172,4,2023-06-25,2,218.1
6766,59,195,2,2024-03-28,2,110.42
6767,9,475,5,2023-07-09,4,394.6
6768,71,99,4,2023-12-21,1,73.15
6769,18,757,4,2024-03-24,2,107.78
6770,64,86,5,2023-11-18,1,56.95
6771,38,193,5,2024-07-25,1,138.92
6772,28,344,4,2023-11-19,2,129.62
6773,82,248,2,2023-09-09,1,55.78
6774,36,8,3,2024-08-20,1,59.88
6775,19,158,3,2024-04-16,1,45.74
6776,22,954,3,2024-09-25,1,64.55
6777,62,438,2,2024-05-02,1,121.82
6778,92,817,5,2024-05-24,1,61.57
6779,91,730,5,2024-04-20,5,409.25
6780,68,39,2,2023-05-10,1,53.8
6781,68,969,1,2024-09-01,1,53.8
6782,99,418,3,2023-07-13,1,127.7
6783,68,267,2,2024-10-25,1,53.8
6784,58,106,4,2024-05-03,1,102.1
6785,43,666,5,2023-11-07,1,16.45
6786,7,956,1,2023-04-07,2,146.94
6787,10,864,1,2024-08-23,3,295.65
6788,55,745,5,2023-07-04,2,194.58
6789,76,99,4,2024-03-06,2,160.44
6790,30,474,1,2023-04-02,1,15.29
6791,59,599,3,2023-02-20,2,110.42
6792,4,134,1,2024-06-04,1,30.89
6793,29,741,3,2023-05-21,1,66.49
6794,51,448,4,2024-09-29,1,19.62
6795,61,516,2,2024-07-19,1,38.58
6796,84,968,5,2023-06-29,1,95.87
6797,71,768,4,2023-02-11,4,292.6
6798,4,397,4,2023-03-25,1,30.89
6799,27,259,1,2024-03-02,1,28.59
6800,32,964,5,2023-11-15,1,69.75
6801,69,574,4,2023-12-21,1,51.54
6802,10,37,1,2024-08-31,1,98.55
6803,96,11,2,2023-09-11,1,95.83
6804,77,371,2,2023-10-19,1,43.08
6805,97,912,3,2024-04-08,1,60.8
6806,87,504,3,2023-11-14,2,157.88
6807,18,98,1,2024-06-18,1,53.89
6808,43,829,2,2024-06-28,1,16.45
6809,23,958,1,2024-02-26,1,31.45
6810,23,214,2,2023-12-07,1,31.45
6811,74,233,1,2024-07-05,2,93.56
6812,55,561,3,2024-10-04,1,97.29
6813,40,124,5,2023-09-02,1,39.15
6814,4,149,3,2024-03-19,2,61.78
6815,18,459,3,2024-10-23,1,53.89
6816,100,606,1,2023-01-18,1,116.51
6817,18,149,3,2024-09-16,1,53.89
6818,37,469,2,2023-07-13,3,54.06
6819,7,859,1,2024-10-22,2,146.94
6820,50,629,1,2023-05-09,1,47.99
6821,35,587,3,2023-11-23,1,50.16
6822,84,80,1,2024-09-06,1,95.87
6823,14,59,2,2023-06-24,4,369.16
6824,36,244,2,2024-03-18,4,239.52
6825,88,775,4,2024-12-16,1,59.23
6826,4,80,1,2023-01-30,2,61.78
6827,2,752,2,2024-10-25,1,39.06
6828,37,87,1,2023-01-26,1,18.02
6829,57,582,3,2024-07-04,1,69.77
6830,55,648,4,2024-05-20,1,97.29
6831,78,626,3,2024-07-10,3,294.42
6832,52,720,1,2024-04-21,1,106.68
6833,3,581,3,2024-05-17,1,59.07
6834,84,35,5,2024-04-23,2,191.74
6835,88,130,3,2024-03-04,2,118.46
6836,9,271,2,2024-06-16,1,98.65
6837,73,313,5,2023-05-13,1,35.61
6838,65,741,3,2024-08-08,1,39.87
6839,34,786,2,2024-09-15,1,109.05
6840,18,304,5,2023-10-04,4,215.56
6841,57,646,5,2024-04-02,2,139.54
6842,40,109,5,2024-03-26,1,39.15
6843,2,163,3,2024-08-02,1,39.06
6844,9,188,1,2024-03-20,1,98.65
6845,7,462,1,2023-09-11,2,146.94
6846,44,416,4,2023-09-12,1,84.35
6847,66,434,2,2023-02-05,1,47.46
6848,65,686,3,2024-05-25,1,39.87
6849,87,229,1,2024-10-12,1,78.94
6850,38,404,4,2024-07-02,1,138.92
6851,40,71,4,2023-05-16,1,39.15
6852,94,670,5,2023-07-03,3,259.5
6853,2,35,5,2023-01-25,2,78.12
6854,69,11,2,2024-08-16,2,103.08
6855,94,679,5,2024-04-11,1,86.5
6856,92,645,2,2023-07-07,1,61.57
6857,43,700,3,2024-07-11,1,16.45
6858,75,123,2,2024-03-14,1,63.03
6859,1,130,3,2023-08-04,2,37.74
6860,2,726,4,2023-11-04,1,39.06
6861,37,948,4,2023-01-03,1,18.02
6862,14,995,2,2024-04-02,2,184.58
6863,35,761,1,2023-11-30,3,150.48
6864,9,230,3,2023-05-15,1,98.65
6865,56,634,3,2023-04-29,1,85.52
6866,32,706,3,2023-01-01,1,69.75
6867,35,413,5,2024-11-27,1,50.16
6868,97,898,3,2023-06-12,1,60.8
6869,96,205,2,2023-05-30,1,95.83
6870,99,862,5,2023-12-06,3,383.1
6871,92,236,5,2024-02-24,1,61.57
6872,94,366,1,2024-04-05,1,86.5
6873,33,457,5,2024-10-08,1,68.43
6874,92,275,5,2023-11-03,1,61.57
6875,6,811,3,2023-02-06,2,89.6
6876,93,878,3,2024-10-12,1,100.91
6877,49,527,4,2024-01-16,1,105.71
6878,63,601,1,2024-05-14,1,45.44
6879,36,65,1,2023-05-13,2,119.76
6880,39,181,3,2023-06-24,1,90.97
6881,74,382,2,2024-08-22,2,93.56
6882,96,74,5,2024-07-08,1,95.83
6883,10,185,2,2024-04-19,1,98.55
6884,77,247,5,2024-01-11,1,43.08
6885,54,954,3,2023-03-20,3,68.34
6886,88,370,2,2024-10-26,3,177.69
6887,76,889,5,2023-11-24,1,80.22
6888,56,976,4,2023-09-24,1,85.52
6889,43,156,2,2023-12-18,1,16.45
6890,82,478,5,2024-01-12,1,55.78
6891,8,202,2,2024-05-16,1,43.0
6892,82,202,2,2024-04-20,2,111.56
6893,98,216,3,2023-08-21,3,94.35
6894,84,562,5,2024-04-08,1,95.87
6895,23,182,2,2024-10-11,1,31.45
6896,66,976,4,2023-04-14,2,94.92
6897,63,878,3,2023-05-17,2,90.88
6898,85,55,3,2023-03-18,1,70.1
6899,18,603,4,2024-02-04,1,53.89
6900,81,253,1,2023-07-27,1,34.26
6901,59,451,2,2023-01-01,1,55.21
6902,67,832,2,2023-03-21,1,74.97
6903,14,328,2,2023-07-16,1,92.29
6904,77,998,5,2024-09-23,1,43.08
6905,50,114,1,2024-04-18,1,47.99
6906,72,851,3,2024-03-05,1,77.61
6907,75,121,5,2023-12-11,1,63.03
6908,66,180,4,2023-07-19,2,94.92
6909,84,806,4,2023-10-26,2,191.74
6910,5,360,2,2024-08-31,1,112.11
6911,88,832,2,2024-01-11,1,59.23
6912,100,320,5,2024-03-11,4,466.04
6913,83,213,4,2024-12-08,1,53.01
6914,54,493,2,2024-08-31,1,22.78
6915,60,690,5,2023-10-27,1,62.36
6916,100,831,2,2024-12-10,1,116.51
6917,55,623,3,2024-04-06,1,97.29
6918,73,612,2,2024-03-08,2,71.22
6919,2,204,1,2023-12-31,1,39.06
6920,71,296,3,2023-08-09,1,73.15
6921,51,749,4,2024-03-09,3,58.86
6922,59,675,3,2023-06-19,1,55.21
6923,71,961,1,2024-03-24,1,73.15
6924,37,368,4,2024-11-06,1,18.02
6925,39,505,5,2023-08-25,1,90.97
6926,12,106,4,2023-11-23,1,76.46
6927,87,937,5,2023-08-05,1,78.94
6928,90,443,5,2024-06-27,1,72.41
6929,70,822,1,2024-07-16,1,106.18
6930,68,536,2,2024-09-30,1,53.8
6931,30,967,2,2023-12-09,1,15.29
6932,30,924,3,2024-12-04,1,15.29
6933,47,480,2,2024-11-02,1,70.27
6934,46,721,5,2023-07-11,1,38.35
6935,11,275,5,2024-03-11,3,221.13
6936,17,684,3,2024-01-20,1,45.48
6937,8,298,3,2023-01-26,1,43.0
6938,46,439,3,2023-06-13,2,76.7
6939,72,551,5,2024-11-12,1,77.61
6940,22,231,1,2023-07-22,1,64.55
6941,73,320,5,2023-03-06,2,71.22
6942,63,557,1,2024-09-25,2,90.88
6943,80,598,5,2023-03-06,1,19.16
6944,83,809,1,2024-05-31,1,53.01
6945,99,197,2,2024-12-02,1,127.7
6946,83,323,2,2024-09-26,2,106.02
6947,38,683,4,2023-04-11,1,138.92
6948,76,116,5,2024-01-15,1,80.22
6949,22,564,1,2023-03-09,2,129.1
6950,36,150,3,2023-01-06,1,59.88
6951,63,150,3,2024-04-06,2,90.88
6952,34,394,2,2024-07-07,1,109.05
6953,44,399,4,2023-04-21,1,84.35
6954,31,470,1,2023-04-10,1,53.45
6955,9,221,3,2023-03-27,2,197.3
6956,37,240,2,2023-08-31,1,18.02
6957,89,159,1,2024-06-25,1,87.28
6958,60,852,3,2023-10-03,1,62.36
6959,49,196,2,2023-07-14,1,105.71
6960,22,127,1,2024-03-15,3,193.65
6961,38,492,4,2024-02-01,1,138.92
6962,55,320,5,2024-01-09,1,97.29
6963,79,853,3,2024-05-01,3,229.71
6964,53,57,1,2023-04-02,1,56.17
6965,32,47,2,2023-02-06,1,69.75
6966,52,410,5,2023-07-27,1,106.68
6967,35,836,1,2023-10-08,2,100.32
6968,15,5,2,2024-01-30,1,39.48
6969,12,518,2,2023-02-23,1,76.46
6970,84,469,2,2024-11-26,1,95.87
6971,77,79,1,2023-08-06,1,43.08
6972,30,139,1,2023-03-30,1,15.29
6973,67,467,1,2024-07-19,1,74.97
6974,42,25,4,2023-02-02,1,67.93
6975,88,899,2,2024-02-01,1,59.23
6976,8,99,4,2023-08-18,1,43.0
6977,24,108,1,2024-08-19,2,184.86
6978,40,923,1,2024-07-11,2,78.3
6979,51,558,4,2023-05-31,2,39.24
6980,66,235,2,2024-08-22,1,47.46
6981,89,326,2,2023-03-20,1,87.28
6982,36,946,1,2023-11-04,1,59.88
6983,44,71,4,2023-04-20,3,253.05
6984,99,842,3,2023-10-08,2,255.4
6985,69,583,3,2023-03-05,2,103.08
6986,30,541,4,2024-02-11,1,15.29
6987,60,783,3,2024-11-01,1,62.36
6988,20,698,2,2023-08-12,1,78.71
6989,87,696,3,2024-11-11,1,78.94
6990,46,390,5,2023-07-10,1,38.35
6991,28,311,4,2023-09-03,3,194.43
6992,85,331,2,2024-03-11,1,70.1
6993,47,2,4,2023-01-11,1,70.27
6994,33,629,1,2023-10-17,1,68.43
6995,75,611,5,2023-08-25,3,189.09
6996,97,243,1,2024-01-21,1,60.8
6997,73,420,3,2024-01-29,1,35.61
